timestamp,strategy,base_score,adjusted_score,sentiment,regime,signal,reason
2025-06-29 02:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 02:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 02:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 02:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 02:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 02:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 02:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 03:42:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 03:47:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 03:52:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 03:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 04:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 05:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 06:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 06:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 06:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 06:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 06:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 06:27:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 06:32:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 06:37:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 06:42:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 06:47:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 06:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 06:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 07:52:28,RuleStrategyA,0,0.0,0.10000000149011612,bear,HOLD,Emergency fallback
2025-06-29 07:57:28,RuleStrategyA,0,0.0,0.10000000149011612,bear,HOLD,Emergency fallback
2025-06-29 08:02:28,RuleStrategyA,0,0.0,0.10000000149011612,bear,HOLD,Emergency fallback
2025-06-29 08:07:28,RuleStrategyA,0,0.0,0.10000000149011612,bear,HOLD,Emergency fallback
2025-06-29 08:12:28,RuleStrategyA,0,0.0,0.10000000149011612,bear,HOLD,Emergency fallback
2025-06-29 08:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 08:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 09:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 10:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 11:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 12:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 13:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 14:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 15:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 16:52:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 16:57:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 17:02:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 17:07:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 17:12:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 17:17:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 17:22:28,RuleStrategyA,0,0.0,0.10000000149011612,bull,HOLD,Emergency fallback
2025-06-29 17:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 17:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 17:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 17:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 17:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 17:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 17:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 18:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 19:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 20:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 21:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 22:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:02:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:07:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:12:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:17:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:22:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:27:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:32:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:37:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:42:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:47:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:52:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
2025-06-29 23:57:28,RuleStrategyA,0,0.0,0.10000000149011612,neutral,HOLD,Emergency fallback
